Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	DNase Experiment accession	DNase Experiment date released	DNase Lab	DNase Donor(s)	DNase File accession	DNase Output type	DNase Run type	ENCODE-rE2G v1	thresholded_bedpe_SYNAPSE_ID	full_predictions_SYNAPSE_ID	thresholded_bigInteract_SYNAPSE_ID	thresholded_predictions_SYNAPSE_ID
NTR:0000537	activated T-cell	primary cell	Homo sapiens	anti-CD3 and anti-CD28 coated beads, Interleukin-2	50 U/mL	4 hour	NA	NA	NA	NA	NA	NA	ENCSR660FSU	2020-10-05	John Stamatoyannopoulos, UW	/human-donors/ENCDO299FMV/	ENCFF349RNU	alignments	paired-ended	True	syn55178996	syn55179003	syn55178993	syn55178995
NTR:0000537	activated T-cell	primary cell	Homo sapiens	anti-CD3 and anti-CD28 coated beads, Interleukin-2	50 U/mL	48 hour	NA	NA	NA	NA	NA	NA	ENCSR312INU	2020-10-05	John Stamatoyannopoulos, UW	/human-donors/ENCDO299FMV/	ENCFF777SBP	alignments	paired-ended	True	syn55179002	syn55179007	syn55178999	syn55179000
NTR:0000537	activated T-cell	primary cell	Homo sapiens	anti-CD3 and anti-CD28 coated beads, Interleukin-2	50 U/mL	48 hour	NA	NA	NA	NA	NA	NA	ENCSR771JQH	2020-09-28	John Stamatoyannopoulos, UW	/human-donors/ENCDO299FMV/	ENCFF886UWL	alignments	paired-ended	False	syn55179008	syn55179014	syn55179004	syn55179005
NTR:0000537	activated T-cell	primary cell	Homo sapiens	anti-CD3 and anti-CD28 coated beads, Interleukin-2	50 U/mL	72 hour	NA	NA	NA	NA	NA	NA	ENCSR300NZA	2022-12-01	John Stamatoyannopoulos, UW	/human-donors/ENCDO106CDP/	ENCFF310OZU	alignments	paired-ended	False	syn55179013	syn55179018	syn55179009	syn55179011
NTR:0000537	activated T-cell	primary cell	Homo sapiens	anti-CD3 and anti-CD28 coated beads, Interleukin-2	50 U/mL	72 hour	NA	NA	NA	NA	NA	NA	ENCSR303JDG	2021-09-02	John Stamatoyannopoulos, UW	/human-donors/ENCDO282XZV/	ENCFF736DEU	alignments	paired-ended	True	syn55179020	syn55179024	syn55179015	syn55179017
NTR:0000633	activated T-helper 1 cell	primary cell	Homo sapiens	Interleukin-12 subunit alpha, Interleukin-4 antibody, anti-CD3 and anti-CD28 coated beads, Interleukin-2, Interleukin-12 subunit beta	30 ng/mL, 10 ng/mL, 1 ng/mL	24 hour, 14 hour, 36 hour	NA	NA	NA	NA	NA	NA	ENCSR636DIR	2021-11-04	John Stamatoyannopoulos, UW	/human-donors/ENCDO374BBL/	ENCFF528SLH	alignments	paired-ended	True	syn55179025	syn55179028	syn55179021	syn55179023
NTR:0000633	activated T-helper 1 cell	primary cell	Homo sapiens	Interleukin-2	50 U/mL	16 hour	NA	NA	NA	NA	NA	NA	ENCSR635QIZ	2020-09-28	John Stamatoyannopoulos, UW	/human-donors/ENCDO299FMV/	ENCFF188NQV	alignments	paired-ended	True	syn55179029	syn55179035	syn55179026	syn55179027
NTR:0000633	activated T-helper 1 cell	primary cell	Homo sapiens	anti-CD3 and anti-CD28 coated beads, Interleukin-2	50 U/mL	16 hour	NA	NA	NA	NA	NA	NA	ENCSR595THL	2020-09-28	John Stamatoyannopoulos, UW	/human-donors/ENCDO299FMV/	ENCFF418EXB	alignments	paired-ended	True	syn55179034	syn55179041	syn55179031	syn55179032
NTR:0000633	activated T-helper 1 cell	primary cell	Homo sapiens	anti-CD3 and anti-CD28 coated beads, Interleukin-2	50 U/mL	16 hour	NA	NA	NA	NA	NA	NA	ENCSR932OSG	2020-09-25	John Stamatoyannopoulos, UW	/human-donors/ENCDO833KUM/	ENCFF943AFY	alignments	paired-ended	False	syn55179040	syn55179045	syn55179037	syn55179038
NTR:0000634	activated T-helper 2 cell	primary cell	Homo sapiens	anti-CD3 and anti-CD28 coated beads, Interferon-gamma antibody, Interleukin-2, Interleukin-4	100 μg/mL, 5 μg/mL, 10 μg/mL	24 hour, 14 hour, 36 hour	NA	NA	NA	NA	NA	NA	ENCSR780ABS	2021-11-04	John Stamatoyannopoulos, UW	/human-donors/ENCDO374BBL/	ENCFF612MMX	alignments	paired-ended	True	syn55179046	syn55179052	syn55179043	syn55179044
NTR:0000660	activated effector memory CD4-positive, alpha-beta T cell	primary cell	Homo sapiens	Interleukin-2	50 U/mL	16 hour	NA	NA	NA	NA	NA	NA	ENCSR173BJC	2020-10-06	John Stamatoyannopoulos, UW	/human-donors/ENCDO833KUM/	ENCFF642YUG	alignments	paired-ended	True	syn55179050	syn55179056	syn55179047	syn55179048
NTR:0000660	activated effector memory CD4-positive, alpha-beta T cell	primary cell	Homo sapiens	Interleukin-2	50 U/mL	16 hour	NA	NA	NA	NA	NA	NA	ENCSR692PKU	2020-10-06	John Stamatoyannopoulos, UW	/human-donors/ENCDO923WRX/	ENCFF996PZC	alignments	paired-ended	False	syn55179057	syn55179063	syn55179053	syn55179055
NTR:0000660	activated effector memory CD4-positive, alpha-beta T cell	primary cell	Homo sapiens	anti-CD3 and anti-CD28 coated beads, Interleukin-2	50 U/mL	16 hour	NA	NA	NA	NA	NA	NA	ENCSR732IFV	2020-10-06	John Stamatoyannopoulos, UW	/human-donors/ENCDO923WRX/	ENCFF854NWN	alignments	paired-ended	False	syn55179062	syn55179068	syn55179058	syn55179059
NTR:0000661	stimulated activated naive B cell	primary cell	Homo sapiens	anti-CD40, anti-IgM, Interleukin-4	1 μg/mL, 100 μg/mL, 10 μg/mL	72 hour	NA	NA	NA	NA	NA	NA	ENCSR438LZG	2021-09-02	John Stamatoyannopoulos, UW	/human-donors/ENCDO352FHC/	ENCFF600PZA	alignments	paired-ended	False	syn55179067	syn55179073	syn55179064	syn55179065
NTR:0000663	stimulated activated CD4-positive, alpha-beta T cell	primary cell	Homo sapiens	anti-CD3 and anti-CD28 coated beads, Interleukin-12 subunit beta, Interleukin-12 subunit alpha	100 ng/mL	24 hour	NA	NA	NA	NA	NA	NA	ENCSR075MQZ	2020-09-28	John Stamatoyannopoulos, UW	/human-donors/ENCDO923WRX/	ENCFF366GCV	alignments	paired-ended	False	syn55179074	syn55179077	syn55179069	syn55179071
NTR:0000663	stimulated activated CD4-positive, alpha-beta T cell	primary cell	Homo sapiens	anti-CD3 and anti-CD28 coated beads, Interleukin-12 subunit beta, Interleukin-12 subunit alpha	100 ng/mL	24 hour	NA	NA	NA	NA	NA	NA	ENCSR470QCE	2020-09-23	John Stamatoyannopoulos, UW	/human-donors/ENCDO923WRX/	ENCFF566AHQ	alignments	paired-ended	False	syn55179078	syn55179085	syn55179075	syn55179076
NTR:0000663	stimulated activated CD4-positive, alpha-beta T cell	primary cell	Homo sapiens	anti-CD3 and anti-CD28 coated beads, Interleukin-12 subunit beta, Interleukin-12 subunit alpha	100 ng/mL	4 hour	NA	NA	NA	NA	NA	NA	ENCSR724QTW	2020-09-28	John Stamatoyannopoulos, UW	/human-donors/ENCDO833KUM/	ENCFF482JGP	alignments	paired-ended	False	syn55179084	syn55179088	syn55179079	syn55179081
NTR:0000663	stimulated activated CD4-positive, alpha-beta T cell	primary cell	Homo sapiens	anti-CD3 and anti-CD28 coated beads, Interleukin-12 subunit beta, Interleukin-12 subunit alpha	100 ng/mL	4 hour	NA	NA	NA	NA	NA	NA	ENCSR933HFM	2020-09-23	John Stamatoyannopoulos, UW	/human-donors/ENCDO923WRX/	ENCFF413BUL	alignments	paired-ended	False	syn55179089	syn55179094	syn55179086	syn55179087
NTR:0000663	stimulated activated CD4-positive, alpha-beta T cell	primary cell	Homo sapiens	anti-CD3 and anti-CD28 coated beads, Interleukin-12 subunit beta, Interleukin-12 subunit alpha	100 ng/mL	4 hour	NA	NA	NA	NA	NA	NA	ENCSR953UJL	2020-10-06	John Stamatoyannopoulos, UW	/human-donors/ENCDO299FMV/	ENCFF817ZNY	alignments	paired-ended	False	syn55179095	syn55179100	syn55179090	syn55179093
NTR:0000663	stimulated activated CD4-positive, alpha-beta T cell	primary cell	Homo sapiens	anti-CD3 and anti-CD28 coated beads, Interleukin-12 subunit beta, Interleukin-12 subunit alpha	100 ng/mL	48 hour	NA	NA	NA	NA	NA	NA	ENCSR207CQH	2020-10-06	John Stamatoyannopoulos, UW	/human-donors/ENCDO833KUM/	ENCFF228XID	alignments	paired-ended	False	syn55179101	syn55179106	syn55179096	syn55179097
NTR:0000663	stimulated activated CD4-positive, alpha-beta T cell	primary cell	Homo sapiens	anti-CD3 and anti-CD28 coated beads, Interleukin-12 subunit beta, Interleukin-12 subunit alpha	100 ng/mL	48 hour	NA	NA	NA	NA	NA	NA	ENCSR616AEG	2020-10-06	John Stamatoyannopoulos, UW	/human-donors/ENCDO299FMV/	ENCFF563PQP	alignments	paired-ended	False	syn55179105	syn55179109	syn55179102	syn55179104
NTR:0000663	stimulated activated CD4-positive, alpha-beta T cell	primary cell	Homo sapiens	anti-CD3 and anti-CD28 coated beads, Interleukin-12 subunit beta, Interleukin-12 subunit alpha	100 ng/mL	48 hour	NA	NA	NA	NA	NA	NA	ENCSR884ODJ	2020-10-06	John Stamatoyannopoulos, UW	/human-donors/ENCDO923WRX/	ENCFF944ZRF	alignments	paired-ended	False	syn55179110	syn55179114	syn55179107	syn55179108
NTR:0000663	stimulated activated CD4-positive, alpha-beta T cell	primary cell	Homo sapiens	anti-CD3 and anti-CD28 coated beads, Interleukin-15	100 ng/mL	1 hour	NA	NA	NA	NA	NA	NA	ENCSR531UVE	2020-10-06	John Stamatoyannopoulos, UW	/human-donors/ENCDO833KUM/	ENCFF300YHK	alignments	paired-ended	False	syn55179115	syn55179119	syn55179111	syn55179113
NTR:0000663	stimulated activated CD4-positive, alpha-beta T cell	primary cell	Homo sapiens	anti-CD3 and anti-CD28 coated beads, Interleukin-15	100 ng/mL	1 hour	NA	NA	NA	NA	NA	NA	ENCSR998IXQ	2020-10-06	John Stamatoyannopoulos, UW	/human-donors/ENCDO923WRX/	ENCFF600VPS	alignments	paired-ended	False	syn55179121	syn55179126	syn55179116	syn55179117
NTR:0000663	stimulated activated CD4-positive, alpha-beta T cell	primary cell	Homo sapiens	anti-CD3 and anti-CD28 coated beads, Interleukin-15	100 ng/mL	24 hour	NA	NA	NA	NA	NA	NA	ENCSR987GUS	2020-10-06	John Stamatoyannopoulos, UW	/human-donors/ENCDO923WRX/	ENCFF355KGG	alignments	paired-ended	False	syn55179125	syn55179130	syn55179122	syn55179124
NTR:0000663	stimulated activated CD4-positive, alpha-beta T cell	primary cell	Homo sapiens	anti-CD3 and anti-CD28 coated beads, Interleukin-15	100 ng/mL	48 hour	NA	NA	NA	NA	NA	NA	ENCSR324SGE	2020-10-06	John Stamatoyannopoulos, UW	/human-donors/ENCDO923WRX/	ENCFF899NHX	alignments	paired-ended	False	syn55179131	syn55179135	syn55179127	syn55179128
NTR:0000663	stimulated activated CD4-positive, alpha-beta T cell	primary cell	Homo sapiens	anti-CD3 and anti-CD28 coated beads, Interleukin-15	100 ng/mL	48 hour	NA	NA	NA	NA	NA	NA	ENCSR881CRY	2020-10-06	John Stamatoyannopoulos, UW	/human-donors/ENCDO299FMV/	ENCFF634HTR	alignments	paired-ended	False	syn55179136	syn55179139	syn55179133	syn55179134
NTR:0000663	stimulated activated CD4-positive, alpha-beta T cell	primary cell	Homo sapiens	anti-CD3 and anti-CD28 coated beads, Interleukin-2	100 ng/mL	24 hour	NA	NA	NA	NA	NA	NA	ENCSR019MZH	2020-10-06	John Stamatoyannopoulos, UW	/human-donors/ENCDO299FMV/	ENCFF006BAB	alignments	paired-ended	False	syn55179140	syn55179146	syn55179137	syn55179138
NTR:0000663	stimulated activated CD4-positive, alpha-beta T cell	primary cell	Homo sapiens	anti-CD3 and anti-CD28 coated beads, Interleukin-2	100 ng/mL	24 hour	NA	NA	NA	NA	NA	NA	ENCSR245AXW	2020-10-06	John Stamatoyannopoulos, UW	/human-donors/ENCDO833KUM/	ENCFF079PCT	alignments	paired-ended	False	syn55179147	syn55179151	syn55179143	syn55179144
NTR:0000663	stimulated activated CD4-positive, alpha-beta T cell	primary cell	Homo sapiens	anti-CD3 and anti-CD28 coated beads, Interleukin-2	100 ng/mL	24 hour	NA	NA	NA	NA	NA	NA	ENCSR551LAH	2020-10-06	John Stamatoyannopoulos, UW	/human-donors/ENCDO923WRX/	ENCFF342XYF	alignments	paired-ended	False	syn55179152	syn55179157	syn55179149	syn55179150
NTR:0000663	stimulated activated CD4-positive, alpha-beta T cell	primary cell	Homo sapiens	anti-CD3 and anti-CD28 coated beads, Interleukin-2	100 ng/mL	24 hour	NA	NA	NA	NA	NA	NA	ENCSR553WJB	2020-10-06	John Stamatoyannopoulos, UW	/human-donors/ENCDO923WRX/	ENCFF537QZG	alignments	paired-ended	False	syn55179158	syn55179162	syn55179155	syn55179156
NTR:0000663	stimulated activated CD4-positive, alpha-beta T cell	primary cell	Homo sapiens	anti-CD3 and anti-CD28 coated beads, Interleukin-2	100 ng/mL	4 hour	NA	NA	NA	NA	NA	NA	ENCSR579DBA	2020-09-23	John Stamatoyannopoulos, UW	/human-donors/ENCDO923WRX/	ENCFF373ODF	alignments	paired-ended	False	syn55179163	syn55179169	syn55179159	syn55179160
NTR:0000663	stimulated activated CD4-positive, alpha-beta T cell	primary cell	Homo sapiens	anti-CD3 and anti-CD28 coated beads, Interleukin-2	100 ng/mL	48 hour	NA	NA	NA	NA	NA	NA	ENCSR010TMX	2020-10-06	John Stamatoyannopoulos, UW	/human-donors/ENCDO833KUM/	ENCFF073HQE	alignments	paired-ended	False	syn55179168	syn55179173	syn55179165	syn55179166
NTR:0000663	stimulated activated CD4-positive, alpha-beta T cell	primary cell	Homo sapiens	anti-CD3 and anti-CD28 coated beads, Interleukin-2	100 ng/mL	48 hour	NA	NA	NA	NA	NA	NA	ENCSR607HIL	2020-10-06	John Stamatoyannopoulos, UW	/human-donors/ENCDO299FMV/	ENCFF177WIF	alignments	paired-ended	False	syn55179172	syn55179179	syn55179170	syn55179171
NTR:0000663	stimulated activated CD4-positive, alpha-beta T cell	primary cell	Homo sapiens	anti-CD3 and anti-CD28 coated beads, Interleukin-2	100 ng/mL	48 hour	NA	NA	NA	NA	NA	NA	ENCSR658NVL	2020-09-23	John Stamatoyannopoulos, UW	/human-donors/ENCDO923WRX/	ENCFF151MKY	alignments	paired-ended	False	syn55179177	syn55179183	syn55179175	syn55179176
NTR:0000663	stimulated activated CD4-positive, alpha-beta T cell	primary cell	Homo sapiens	anti-CD3 and anti-CD28 coated beads, Interleukin-23, Interleukin-1b	100 ng/mL	1 hour	NA	NA	NA	NA	NA	NA	ENCSR152AVY	2020-10-06	John Stamatoyannopoulos, UW	/human-donors/ENCDO923WRX/	ENCFF516JCR	alignments	paired-ended	False	syn55179182	syn55179189	syn55179180	syn55179181
NTR:0000663	stimulated activated CD4-positive, alpha-beta T cell	primary cell	Homo sapiens	anti-CD3 and anti-CD28 coated beads, Interleukin-23, Interleukin-1b	100 ng/mL	1 hour	NA	NA	NA	NA	NA	NA	ENCSR734VFU	2020-10-06	John Stamatoyannopoulos, UW	/human-donors/ENCDO833KUM/	ENCFF951XPO	alignments	paired-ended	False	syn55179188	syn55179194	syn55179185	syn55179187
NTR:0000663	stimulated activated CD4-positive, alpha-beta T cell	primary cell	Homo sapiens	anti-CD3 and anti-CD28 coated beads, Interleukin-23, Interleukin-1b	100 ng/mL	24 hour	NA	NA	NA	NA	NA	NA	ENCSR050VTC	2020-09-23	John Stamatoyannopoulos, UW	/human-donors/ENCDO833KUM/	ENCFF423FCI	alignments	paired-ended	False	syn55179193	syn55179199	syn55179190	syn55179192
NTR:0000663	stimulated activated CD4-positive, alpha-beta T cell	primary cell	Homo sapiens	anti-CD3 and anti-CD28 coated beads, Interleukin-23, Interleukin-1b	100 ng/mL	24 hour	NA	NA	NA	NA	NA	NA	ENCSR548KXH	2020-09-23	John Stamatoyannopoulos, UW	/human-donors/ENCDO923WRX/	ENCFF329KNS	alignments	paired-ended	False	syn55179198	syn55179203	syn55179195	syn55179197
NTR:0000663	stimulated activated CD4-positive, alpha-beta T cell	primary cell	Homo sapiens	anti-CD3 and anti-CD28 coated beads, Interleukin-23, Interleukin-1b	100 ng/mL	24 hour	NA	NA	NA	NA	NA	NA	ENCSR566HLQ	2020-09-19	John Stamatoyannopoulos, UW	/human-donors/ENCDO299FMV/	ENCFF867LDP	alignments	paired-ended	False	syn55179202	syn55179211	syn55179200	syn55179201
NTR:0000663	stimulated activated CD4-positive, alpha-beta T cell	primary cell	Homo sapiens	anti-CD3 and anti-CD28 coated beads, Interleukin-23, Interleukin-1b	100 ng/mL	24 hour	NA	NA	NA	NA	NA	NA	ENCSR799MAX	2020-09-28	John Stamatoyannopoulos, UW	/human-donors/ENCDO923WRX/	ENCFF965IXQ	alignments	paired-ended	False	syn55179209	syn55179216	syn55179204	syn55179208
NTR:0000663	stimulated activated CD4-positive, alpha-beta T cell	primary cell	Homo sapiens	anti-CD3 and anti-CD28 coated beads, Interleukin-23, Interleukin-1b	100 ng/mL	4 hour	NA	NA	NA	NA	NA	NA	ENCSR605SQL	2020-10-06	John Stamatoyannopoulos, UW	/human-donors/ENCDO923WRX/	ENCFF056GCU	alignments	paired-ended	False	syn55179215	syn55179221	syn55179212	syn55179213
NTR:0000663	stimulated activated CD4-positive, alpha-beta T cell	primary cell	Homo sapiens	anti-CD3 and anti-CD28 coated beads, Interleukin-23, Interleukin-1b	100 ng/mL	4 hour	NA	NA	NA	NA	NA	NA	ENCSR634ZYB	2020-09-28	John Stamatoyannopoulos, UW	/human-donors/ENCDO299FMV/	ENCFF804HWB	alignments	paired-ended	False	syn55179220	syn55179224	syn55179217	syn55179219
NTR:0000663	stimulated activated CD4-positive, alpha-beta T cell	primary cell	Homo sapiens	anti-CD3 and anti-CD28 coated beads, Interleukin-23, Interleukin-1b	100 ng/mL	48 hour	NA	NA	NA	NA	NA	NA	ENCSR323PWV	2020-10-06	John Stamatoyannopoulos, UW	/human-donors/ENCDO833KUM/	ENCFF775TZI	alignments	paired-ended	False	syn55179225	syn55179232	syn55179222	syn55179223
NTR:0000663	stimulated activated CD4-positive, alpha-beta T cell	primary cell	Homo sapiens	anti-CD3 and anti-CD28 coated beads, Interleukin-23, Interleukin-1b	100 ng/mL	48 hour	NA	NA	NA	NA	NA	NA	ENCSR323TXQ	2020-09-28	John Stamatoyannopoulos, UW	/human-donors/ENCDO923WRX/	ENCFF597GTV	alignments	paired-ended	False	syn55179231	syn55179236	syn55179226	syn55179227
NTR:0000663	stimulated activated CD4-positive, alpha-beta T cell	primary cell	Homo sapiens	anti-CD3 and anti-CD28 coated beads, Interleukin-4	100 ng/mL	1 hour	NA	NA	NA	NA	NA	NA	ENCSR255OGF	2020-09-23	John Stamatoyannopoulos, UW	/human-donors/ENCDO923WRX/	ENCFF445MCI	alignments	paired-ended	False	syn55179237	syn55179241	syn55179233	syn55179234
NTR:0000663	stimulated activated CD4-positive, alpha-beta T cell	primary cell	Homo sapiens	anti-CD3 and anti-CD28 coated beads, Interleukin-4	100 ng/mL	1 hour	NA	NA	NA	NA	NA	NA	ENCSR419CKG	2020-10-06	John Stamatoyannopoulos, UW	/human-donors/ENCDO299FMV/	ENCFF373MWN	alignments	paired-ended	False	syn55179242	syn55179245	syn55179238	syn55179240
NTR:0000663	stimulated activated CD4-positive, alpha-beta T cell	primary cell	Homo sapiens	anti-CD3 and anti-CD28 coated beads, Interleukin-4	100 ng/mL	1 hour	NA	NA	NA	NA	NA	NA	ENCSR920JUM	2020-09-23	John Stamatoyannopoulos, UW	/human-donors/ENCDO923WRX/	ENCFF371KCI	alignments	paired-ended	False	syn55179246	syn55179251	syn55179243	syn55179244
NTR:0000663	stimulated activated CD4-positive, alpha-beta T cell	primary cell	Homo sapiens	anti-CD3 and anti-CD28 coated beads, Interleukin-4	100 ng/mL	24 hour	NA	NA	NA	NA	NA	NA	ENCSR015FZF	2020-09-28	John Stamatoyannopoulos, UW	/human-donors/ENCDO923WRX/	ENCFF832AFE	alignments	paired-ended	False	syn55179253	syn55179257	syn55179248	syn55179249
NTR:0000663	stimulated activated CD4-positive, alpha-beta T cell	primary cell	Homo sapiens	anti-CD3 and anti-CD28 coated beads, Interleukin-4	100 ng/mL	24 hour	NA	NA	NA	NA	NA	NA	ENCSR486FMF	2020-09-23	John Stamatoyannopoulos, UW	/human-donors/ENCDO299FMV/	ENCFF804NKU	alignments	paired-ended	False	syn55179259	syn55179263	syn55179254	syn55179255
NTR:0000663	stimulated activated CD4-positive, alpha-beta T cell	primary cell	Homo sapiens	anti-CD3 and anti-CD28 coated beads, Interleukin-4	100 ng/mL	24 hour	NA	NA	NA	NA	NA	NA	ENCSR703AYZ	2020-09-19	John Stamatoyannopoulos, UW	/human-donors/ENCDO833KUM/	ENCFF743GPM	alignments	paired-ended	False	syn55179264	syn55179270	syn55179261	syn55179262
NTR:0000663	stimulated activated CD4-positive, alpha-beta T cell	primary cell	Homo sapiens	anti-CD3 and anti-CD28 coated beads, Interleukin-4	100 ng/mL	24 hour	NA	NA	NA	NA	NA	NA	ENCSR840USW	2020-09-28	John Stamatoyannopoulos, UW	/human-donors/ENCDO923WRX/	ENCFF680JXS	alignments	paired-ended	False	syn55179269	syn55179275	syn55179265	syn55179267
NTR:0000663	stimulated activated CD4-positive, alpha-beta T cell	primary cell	Homo sapiens	anti-CD3 and anti-CD28 coated beads, Interleukin-4	100 ng/mL	4 hour	NA	NA	NA	NA	NA	NA	ENCSR107XZC	2020-10-06	John Stamatoyannopoulos, UW	/human-donors/ENCDO923WRX/	ENCFF035TJX	alignments	paired-ended	False	syn55179276	syn55179281	syn55179271	syn55179272
NTR:0000663	stimulated activated CD4-positive, alpha-beta T cell	primary cell	Homo sapiens	anti-CD3 and anti-CD28 coated beads, Interleukin-4	100 ng/mL	4 hour	NA	NA	NA	NA	NA	NA	ENCSR284GAG	2020-09-28	John Stamatoyannopoulos, UW	/human-donors/ENCDO833KUM/	ENCFF137RGN	alignments	paired-ended	False	syn55179280	syn55179286	syn55179277	syn55179278
NTR:0000663	stimulated activated CD4-positive, alpha-beta T cell	primary cell	Homo sapiens	anti-CD3 and anti-CD28 coated beads, Interleukin-4	100 ng/mL	4 hour	NA	NA	NA	NA	NA	NA	ENCSR765ZML	2020-09-23	John Stamatoyannopoulos, UW	/human-donors/ENCDO923WRX/	ENCFF058UMD	alignments	paired-ended	False	syn55179285	syn55179292	syn55179282	syn55179284
NTR:0000663	stimulated activated CD4-positive, alpha-beta T cell	primary cell	Homo sapiens	anti-CD3 and anti-CD28 coated beads, Interleukin-4	100 ng/mL	48 hour	NA	NA	NA	NA	NA	NA	ENCSR226LVB	2020-09-23	John Stamatoyannopoulos, UW	/human-donors/ENCDO833KUM/	ENCFF431XJH	alignments	paired-ended	False	syn55179291	syn55179297	syn55179287	syn55179288
NTR:0000663	stimulated activated CD4-positive, alpha-beta T cell	primary cell	Homo sapiens	anti-CD3 and anti-CD28 coated beads, Interleukin-4	100 ng/mL	48 hour	NA	NA	NA	NA	NA	NA	ENCSR315WAC	2020-09-28	John Stamatoyannopoulos, UW	/human-donors/ENCDO923WRX/	ENCFF935HDI	alignments	paired-ended	False	syn55179296	syn55179302	syn55179293	syn55179294
NTR:0000663	stimulated activated CD4-positive, alpha-beta T cell	primary cell	Homo sapiens	anti-CD3 and anti-CD28 coated beads, TNF-alpha	100 ng/mL	1 hour	NA	NA	NA	NA	NA	NA	ENCSR266NDC	2020-09-23	John Stamatoyannopoulos, UW	/human-donors/ENCDO299FMV/	ENCFF503HKL	alignments	paired-ended	False	syn55179301	syn55179308	syn55179298	syn55179299
NTR:0000663	stimulated activated CD4-positive, alpha-beta T cell	primary cell	Homo sapiens	anti-CD3 and anti-CD28 coated beads, TNF-alpha	100 ng/mL	1 hour	NA	NA	NA	NA	NA	NA	ENCSR467LJT	2020-10-06	John Stamatoyannopoulos, UW	/human-donors/ENCDO923WRX/	ENCFF252KIH	alignments	paired-ended	False	syn55179307	syn55179312	syn55179304	syn55179306
NTR:0000663	stimulated activated CD4-positive, alpha-beta T cell	primary cell	Homo sapiens	anti-CD3 and anti-CD28 coated beads, TNF-alpha	100 ng/mL	1 hour	NA	NA	NA	NA	NA	NA	ENCSR618HFT	2020-09-28	John Stamatoyannopoulos, UW	/human-donors/ENCDO833KUM/	ENCFF159XDU	alignments	paired-ended	False	syn55179311	syn55179317	syn55179309	syn55179310
NTR:0000663	stimulated activated CD4-positive, alpha-beta T cell	primary cell	Homo sapiens	anti-CD3 and anti-CD28 coated beads, TNF-alpha	100 ng/mL	24 hour	NA	NA	NA	NA	NA	NA	ENCSR147QLU	2020-09-28	John Stamatoyannopoulos, UW	/human-donors/ENCDO923WRX/	ENCFF265GNJ	alignments	paired-ended	False	syn55179318	syn55179322	syn55179314	syn55179315
NTR:0000663	stimulated activated CD4-positive, alpha-beta T cell	primary cell	Homo sapiens	anti-CD3 and anti-CD28 coated beads, TNF-alpha	100 ng/mL	24 hour	NA	NA	NA	NA	NA	NA	ENCSR494IWJ	2020-09-23	John Stamatoyannopoulos, UW	/human-donors/ENCDO833KUM/	ENCFF383WYC	alignments	paired-ended	False	syn55179323	syn55179327	syn55179319	syn55179321
NTR:0000663	stimulated activated CD4-positive, alpha-beta T cell	primary cell	Homo sapiens	anti-CD3 and anti-CD28 coated beads, TNF-alpha	100 ng/mL	24 hour	NA	NA	NA	NA	NA	NA	ENCSR731DJH	2020-09-28	John Stamatoyannopoulos, UW	/human-donors/ENCDO923WRX/	ENCFF043DEC	alignments	paired-ended	False	syn55179328	syn55179332	syn55179324	syn55179326
