Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	DNase Experiment accession	DNase Experiment date released	DNase Lab	DNase Donor(s)	DNase File accession	DNase Output type	DNase Run type	ENCODE-rE2G v1
NTR:0000669	stimulated activated CD8-positive, alpha-beta memory T cell	primary cell	Homo sapiens	anti-CD3 and anti-CD28 coated beads, Interleukin-15	100 ng/mL	4 hour	NA	NA	NA	NA	NA	NA	ENCSR832THJ	2020-09-28	John Stamatoyannopoulos, UW	/human-donors/ENCDO299FMV/	ENCFF839OPJ	alignments	paired-ended	FALSE
NTR:0000669	stimulated activated CD8-positive, alpha-beta memory T cell	primary cell	Homo sapiens	anti-CD3 and anti-CD28 coated beads, Interleukin-15	100 ng/mL	48 hour	NA	NA	NA	NA	NA	NA	ENCSR205ECC	2020-09-28	John Stamatoyannopoulos, UW	/human-donors/ENCDO299FMV/	ENCFF874RBL	alignments	paired-ended	FALSE
NTR:0000669	stimulated activated CD8-positive, alpha-beta memory T cell	primary cell	Homo sapiens	anti-CD3 and anti-CD28 coated beads, Interleukin-15	100 ng/mL	48 hour	NA	NA	NA	NA	NA	NA	ENCSR889YWJ	2020-09-28	John Stamatoyannopoulos, UW	/human-donors/ENCDO923WRX/	ENCFF170NWG	alignments	paired-ended	FALSE
NTR:0000669	stimulated activated CD8-positive, alpha-beta memory T cell	primary cell	Homo sapiens	anti-CD3 and anti-CD28 coated beads, Interleukin-2	100 ng/mL	1 hour	NA	NA	NA	NA	NA	NA	ENCSR177GYC	2020-09-28	John Stamatoyannopoulos, UW	/human-donors/ENCDO299FMV/	ENCFF522RVG	alignments	paired-ended	FALSE
NTR:0000669	stimulated activated CD8-positive, alpha-beta memory T cell	primary cell	Homo sapiens	anti-CD3 and anti-CD28 coated beads, Interleukin-2	100 ng/mL	1 hour	NA	NA	NA	NA	NA	NA	ENCSR502GWQ	2020-09-28	John Stamatoyannopoulos, UW	/human-donors/ENCDO923WRX/	ENCFF325HML	alignments	paired-ended	FALSE
NTR:0000669	stimulated activated CD8-positive, alpha-beta memory T cell	primary cell	Homo sapiens	anti-CD3 and anti-CD28 coated beads, Interleukin-2	100 ng/mL	48 hour	NA	NA	NA	NA	NA	NA	ENCSR471RHG	2020-09-28	John Stamatoyannopoulos, UW	/human-donors/ENCDO923WRX/	ENCFF164OKO	alignments	paired-ended	FALSE
NTR:0000669	stimulated activated CD8-positive, alpha-beta memory T cell	primary cell	Homo sapiens	anti-CD3 and anti-CD28 coated beads, Interleukin-2	100 ng/mL	48 hour	NA	NA	NA	NA	NA	NA	ENCSR688OIJ	2020-09-28	John Stamatoyannopoulos, UW	/human-donors/ENCDO299FMV/	ENCFF404XYC	alignments	paired-ended	FALSE
NTR:0000669	stimulated activated CD8-positive, alpha-beta memory T cell	primary cell	Homo sapiens	anti-CD3 and anti-CD28 coated beads, Interleukin-4	100 ng/mL	1 hour	NA	NA	NA	NA	NA	NA	ENCSR210JVF	2020-09-28	John Stamatoyannopoulos, UW	/human-donors/ENCDO299FMV/	ENCFF393MQG	alignments	paired-ended	FALSE
NTR:0000669	stimulated activated CD8-positive, alpha-beta memory T cell	primary cell	Homo sapiens	anti-CD3 and anti-CD28 coated beads, Interleukin-4	100 ng/mL	1 hour	NA	NA	NA	NA	NA	NA	ENCSR688DKY	2020-09-28	John Stamatoyannopoulos, UW	/human-donors/ENCDO923WRX/	ENCFF860JAT	alignments	paired-ended	FALSE
NTR:0000669	stimulated activated CD8-positive, alpha-beta memory T cell	primary cell	Homo sapiens	anti-CD3 and anti-CD28 coated beads, Interleukin-4	100 ng/mL	24 hour	NA	NA	NA	NA	NA	NA	ENCSR380TXB	2020-09-28	John Stamatoyannopoulos, UW	/human-donors/ENCDO299FMV/	ENCFF537VIW	alignments	paired-ended	FALSE
NTR:0000669	stimulated activated CD8-positive, alpha-beta memory T cell	primary cell	Homo sapiens	anti-CD3 and anti-CD28 coated beads, Interleukin-4	100 ng/mL	4 hour	NA	NA	NA	NA	NA	NA	ENCSR735MJZ	2020-09-28	John Stamatoyannopoulos, UW	/human-donors/ENCDO299FMV/	ENCFF431EGV	alignments	paired-ended	FALSE
NTR:0000669	stimulated activated CD8-positive, alpha-beta memory T cell	primary cell	Homo sapiens	anti-CD3 and anti-CD28 coated beads, Interleukin-4	100 ng/mL	4 hour	NA	NA	NA	NA	NA	NA	ENCSR943BCO	2020-09-28	John Stamatoyannopoulos, UW	/human-donors/ENCDO923WRX/	ENCFF873RTW	alignments	paired-ended	FALSE
NTR:0000669	stimulated activated CD8-positive, alpha-beta memory T cell	primary cell	Homo sapiens	anti-CD3 and anti-CD28 coated beads, Interleukin-4	100 ng/mL	48 hour	NA	NA	NA	NA	NA	NA	ENCSR294DND	2020-09-28	John Stamatoyannopoulos, UW	/human-donors/ENCDO923WRX/	ENCFF248XIX	alignments	paired-ended	FALSE
NTR:0000669	stimulated activated CD8-positive, alpha-beta memory T cell	primary cell	Homo sapiens	anti-CD3 and anti-CD28 coated beads, Interleukin-4	100 ng/mL	48 hour	NA	NA	NA	NA	NA	NA	ENCSR960EVM	2020-09-28	John Stamatoyannopoulos, UW	/human-donors/ENCDO299FMV/	ENCFF074VBQ	alignments	paired-ended	FALSE
NTR:0000669	stimulated activated CD8-positive, alpha-beta memory T cell	primary cell	Homo sapiens	anti-CD3 and anti-CD28 coated beads, Interleukin-7	100 ng/mL	1 hour	NA	NA	NA	NA	NA	NA	ENCSR314IBN	2020-09-28	John Stamatoyannopoulos, UW	/human-donors/ENCDO299FMV/	ENCFF831BBW	alignments	paired-ended	FALSE
NTR:0000669	stimulated activated CD8-positive, alpha-beta memory T cell	primary cell	Homo sapiens	anti-CD3 and anti-CD28 coated beads, Interleukin-7	100 ng/mL	1 hour	NA	NA	NA	NA	NA	NA	ENCSR749YCR	2020-09-28	John Stamatoyannopoulos, UW	/human-donors/ENCDO923WRX/	ENCFF024UTK	alignments	paired-ended	FALSE
NTR:0000669	stimulated activated CD8-positive, alpha-beta memory T cell	primary cell	Homo sapiens	anti-CD3 and anti-CD28 coated beads, Interleukin-7	100 ng/mL	24 hour	NA	NA	NA	NA	NA	NA	ENCSR130HIE	2020-09-28	John Stamatoyannopoulos, UW	/human-donors/ENCDO923WRX/	ENCFF799KWA	alignments	paired-ended	FALSE
NTR:0000669	stimulated activated CD8-positive, alpha-beta memory T cell	primary cell	Homo sapiens	anti-CD3 and anti-CD28 coated beads, Interleukin-7	100 ng/mL	4 hour	NA	NA	NA	NA	NA	NA	ENCSR377CRU	2020-09-28	John Stamatoyannopoulos, UW	/human-donors/ENCDO923WRX/	ENCFF469NED	alignments	paired-ended	FALSE
NTR:0000669	stimulated activated CD8-positive, alpha-beta memory T cell	primary cell	Homo sapiens	anti-CD3 and anti-CD28 coated beads, Interleukin-7	100 ng/mL	4 hour	NA	NA	NA	NA	NA	NA	ENCSR669NQZ	2020-09-28	John Stamatoyannopoulos, UW	/human-donors/ENCDO299FMV/	ENCFF401YKR	alignments	paired-ended	FALSE
NTR:0000669	stimulated activated CD8-positive, alpha-beta memory T cell	primary cell	Homo sapiens	anti-CD3 and anti-CD28 coated beads, Interleukin-7	100 ng/mL	48 hour	NA	NA	NA	NA	NA	NA	ENCSR060TTR	2020-09-28	John Stamatoyannopoulos, UW	/human-donors/ENCDO299FMV/	ENCFF347RFH	alignments	paired-ended	FALSE
NTR:0000669	stimulated activated CD8-positive, alpha-beta memory T cell	primary cell	Homo sapiens	anti-CD3 and anti-CD28 coated beads, Interleukin-7	100 ng/mL	48 hour	NA	NA	NA	NA	NA	NA	ENCSR335LOQ	2020-09-28	John Stamatoyannopoulos, UW	/human-donors/ENCDO923WRX/	ENCFF496LAJ	alignments	paired-ended	FALSE
NTR:0000670	activated T-helper 9 cell	primary cell	Homo sapiens	anti-CD3 and anti-CD28 coated beads, Interleukin-2	50 U/mL	16 hour	NA	NA	NA	NA	NA	NA	ENCSR433WOV	2020-09-28	John Stamatoyannopoulos, UW	/human-donors/ENCDO299FMV/	ENCFF089LIB	alignments	paired-ended	TRUE
NTR:0000672	activated gamma-delta T cell	primary cell	Homo sapiens	Interleukin-2	50 U/mL	16 hour	NA	NA	NA	NA	NA	NA	ENCSR676GAW	2020-10-06	John Stamatoyannopoulos, UW	/human-donors/ENCDO299FMV/	ENCFF370USQ	alignments	paired-ended	FALSE
NTR:0000672	activated gamma-delta T cell	primary cell	Homo sapiens	anti-CD3 and anti-CD28 coated beads, Interleukin-2	50 U/mL	16 hour	NA	NA	NA	NA	NA	NA	ENCSR104QUE	2020-10-06	John Stamatoyannopoulos, UW	/human-donors/ENCDO299FMV/	ENCFF404MRF	alignments	paired-ended	TRUE
NTR:0000856	mesendoderm	in vitro differentiated cells	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR714DIF	2013-07-31	John Stamatoyannopoulos, UW & Zhiping Weng, UMass	/human-donors/ENCDO000AAW/	ENCFF585KAH	unfiltered alignments	single-ended	TRUE
NTR:0001484	islet precursor cell	in vitro differentiated cells	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR224FOA	2018-01-11	John Stamatoyannopoulos, UW	/human-donors/ENCDO222AAA/	ENCFF537FXA	alignments	paired-ended	TRUE
NTR:0004148	activated CD4-positive, CD25-positive, alpha-beta regulatory T cell	primary cell	Homo sapiens	anti-CD3 and anti-CD28 coated beads, Interleukin-2	50 U/mL	16 hour	NA	NA	NA	NA	NA	NA	ENCSR133OSO	2020-10-06	John Stamatoyannopoulos, UW	/human-donors/ENCDO299FMV/	ENCFF139SFY	alignments	paired-ended	FALSE
NTR:0004148	activated CD4-positive, CD25-positive, alpha-beta regulatory T cell	primary cell	Homo sapiens	anti-CD3 and anti-CD28 coated beads, Interleukin-2	50 U/mL	72 hour	NA	NA	NA	NA	NA	NA	ENCSR242CLA	2021-09-02	John Stamatoyannopoulos, UW	/human-donors/ENCDO282XZV/	ENCFF195QCY	alignments	paired-ended	TRUE
NTR:0005063	dedifferentiated amniotic fluid mesenchymal stem cell	primary cell	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR820WLP	2016-05-09	John Stamatoyannopoulos, UW	/human-donors/ENCDO942PSS/	ENCFF833UTG, ENCFF381FQU	alignments, alignments	paired-ended, paired-ended	TRUE
UBERON:0000056	ureter	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR398JUP	2020-10-02	John Stamatoyannopoulos, UW	/human-donors/ENCDO528BHB/	ENCFF964BCG	alignments	paired-ended	TRUE
UBERON:0000059	large intestine	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR047FNH	2013-07-31	Zhiping Weng, UMass	/human-donors/ENCDO608XKS/	ENCFF091HXM	unfiltered alignments	single-ended	FALSE
UBERON:0000059	large intestine	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR133SPH	2013-07-31	Zhiping Weng, UMass	/human-donors/ENCDO555CMC/	ENCFF304BCY	unfiltered alignments	single-ended	FALSE
UBERON:0000059	large intestine	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR154YPL	2013-07-31	Zhiping Weng, UMass	/human-donors/ENCDO087TLK/	ENCFF353UBK	unfiltered alignments	single-ended	TRUE
UBERON:0000059	large intestine	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR214QEO	2013-07-31	Zhiping Weng, UMass	/human-donors/ENCDO605ZCF/	ENCFF210TLM	unfiltered alignments	single-ended	FALSE
UBERON:0000059	large intestine	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR366EQH	2013-07-31	Zhiping Weng, UMass	/human-donors/ENCDO999JZG/	ENCFF075NVR	unfiltered alignments	single-ended	FALSE
UBERON:0000059	large intestine	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR444VTC	2013-07-31	Zhiping Weng, UMass	/human-donors/ENCDO766MZV/	ENCFF272RKC	unfiltered alignments	single-ended	FALSE
UBERON:0000059	large intestine	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR531HPD	2013-07-31	Zhiping Weng, UMass	/human-donors/ENCDO350ZUK/	ENCFF210IXX	unfiltered alignments	single-ended	FALSE
UBERON:0000059	large intestine	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR563XRP	2013-07-31	Zhiping Weng, UMass	/human-donors/ENCDO607LOS/	ENCFF037BZG	unfiltered alignments	single-ended	FALSE
UBERON:0000059	large intestine	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR666YVE	2013-07-31	Zhiping Weng, UMass	/human-donors/ENCDO171HMD/	ENCFF636UZL	unfiltered alignments	single-ended	FALSE
UBERON:0000059	large intestine	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR762FCX	2013-07-31	Zhiping Weng, UMass	/human-donors/ENCDO375VTO/	ENCFF569NNP	unfiltered alignments	single-ended	FALSE
UBERON:0000059	large intestine	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR796SJV	2013-07-31	Zhiping Weng, UMass	/human-donors/ENCDO837QWL/	ENCFF601COM	unfiltered alignments	single-ended	FALSE
UBERON:0000059	large intestine	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR800QGE	2013-07-31	Zhiping Weng, UMass	/human-donors/ENCDO623IAT/	ENCFF645WAF	unfiltered alignments	single-ended	FALSE
UBERON:0000059	large intestine	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR857AEB	2013-07-31	Zhiping Weng, UMass	/human-donors/ENCDO132ASK/	ENCFF646DYG	unfiltered alignments	single-ended	FALSE
UBERON:0000059	large intestine	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR874CAK	2013-07-31	Zhiping Weng, UMass	/human-donors/ENCDO012PVK/	ENCFF672GFS	unfiltered alignments	single-ended	FALSE
UBERON:0000317	colonic mucosa	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR576UAF	2020-09-28	John Stamatoyannopoulos, UW	/human-donors/ENCDO575EGL/	ENCFF946UKJ	alignments	paired-ended	TRUE
UBERON:0000317	colonic mucosa	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR994KTY	2021-08-31	John Stamatoyannopoulos, UW	/human-donors/ENCDO575WHY/	ENCFF018RLE	alignments	paired-ended	TRUE
UBERON:0000473	testis	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR278FHC	2013-07-31	Zhiping Weng, UMass	/human-donors/ENCDO836UAR/	ENCFF882ETO	unfiltered alignments	single-ended	TRUE
UBERON:0000473	testis	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR729DRB	2013-07-31	Zhiping Weng, UMass	/human-donors/ENCDO482LIM/	ENCFF419SVL	unfiltered alignments	single-ended	FALSE
UBERON:0000473	testis	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR866ODX	2019-11-08	John Stamatoyannopoulos, UW	/human-donors/ENCDO845WKR/	ENCFF386AZI	alignments	paired-ended	FALSE
UBERON:0000473	testis	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR978QUT	2017-11-01	John Stamatoyannopoulos, UW	/human-donors/ENCDO451RUA/	ENCFF867KYD	alignments	paired-ended	FALSE
UBERON:0000945	stomach	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR006IMH	2019-11-08	John Stamatoyannopoulos, UW	/human-donors/ENCDO793LXB/	ENCFF459MPN	alignments	paired-ended	FALSE
UBERON:0000945	stomach	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR062DUU	2013-07-31	Zhiping Weng, UMass	/human-donors/ENCDO863KZW/	ENCFF829LFF	unfiltered alignments	single-ended	FALSE
UBERON:0000945	stomach	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR082XEU	2013-07-31	Zhiping Weng, UMass	/human-donors/ENCDO607LOS/	ENCFF348YAT	unfiltered alignments	single-ended	FALSE
UBERON:0000945	stomach	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR095GWE	2016-09-22	John Stamatoyannopoulos, UW	/human-donors/ENCDO647EYG/, /human-donors/ENCDO652XOU/	ENCFF690VNI, ENCFF497DYX	alignments, alignments	paired-ended, paired-ended	TRUE
UBERON:0000945	stomach	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR119HXE	2013-07-31	Zhiping Weng, UMass	/human-donors/ENCDO766MZV/	ENCFF719WIP	unfiltered alignments	single-ended	FALSE
UBERON:0000945	stomach	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR163PKT	2017-10-01	John Stamatoyannopoulos, UW	/human-donors/ENCDO451RUA/	ENCFF620MUD	alignments	paired-ended	FALSE
UBERON:0000945	stomach	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR172PVJ	2013-07-31	Zhiping Weng, UMass	/human-donors/ENCDO375VTO/	ENCFF164BAR	unfiltered alignments	single-ended	FALSE
UBERON:0000945	stomach	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR177NIJ	2020-09-19	John Stamatoyannopoulos, UW	/human-donors/ENCDO845WKR/	ENCFF513MQT	alignments	paired-ended	FALSE
UBERON:0000945	stomach	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR208DMX	2013-07-31	Zhiping Weng, UMass	/human-donors/ENCDO837QWL/	ENCFF500QXA	unfiltered alignments	single-ended	FALSE
UBERON:0000945	stomach	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR246PXX	2013-07-31	Zhiping Weng, UMass	/human-donors/ENCDO478OMA/	ENCFF940EUA	unfiltered alignments	single-ended	FALSE
UBERON:0000945	stomach	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR282QFE	2013-07-31	Zhiping Weng, UMass	/human-donors/ENCDO920LST/	ENCFF499NKV	unfiltered alignments	single-ended	FALSE
UBERON:0000945	stomach	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR511GQA	2013-07-31	Zhiping Weng, UMass	/human-donors/ENCDO012PVK/	ENCFF328KZU	unfiltered alignments	single-ended	FALSE
UBERON:0000945	stomach	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR522FGG	2013-07-31	Zhiping Weng, UMass	/human-donors/ENCDO132ASK/	ENCFF470VIU	unfiltered alignments	single-ended	FALSE
UBERON:0000945	stomach	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR608AHQ	2013-07-31	Zhiping Weng, UMass	/human-donors/ENCDO859GXV/	ENCFF776XPV	unfiltered alignments	single-ended	FALSE
UBERON:0000945	stomach	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR627KFV	2013-07-31	Zhiping Weng, UMass	/human-donors/ENCDO863JOG/	ENCFF388EVJ	unfiltered alignments	single-ended	FALSE
UBERON:0000945	stomach	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR641ZPF	2017-10-02	John Stamatoyannopoulos, UW	/human-donors/ENCDO271OUW/	ENCFF089RAR	alignments	paired-ended	FALSE
UBERON:0000945	stomach	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR683YLO	2013-07-31	Zhiping Weng, UMass	/human-donors/ENCDO613NXA/	ENCFF620LNU	unfiltered alignments	single-ended	FALSE
UBERON:0000945	stomach	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR726YMS	2013-07-31	Zhiping Weng, UMass	/human-donors/ENCDO196CPA/	ENCFF469UQW	unfiltered alignments	single-ended	FALSE
UBERON:0000945	stomach	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR782SSS	2013-07-31	Zhiping Weng, UMass	/human-donors/ENCDO058AAA/	ENCFF815LKJ	unfiltered alignments	single-ended	FALSE
UBERON:0000945	stomach	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR930YSB	2013-07-31	Zhiping Weng, UMass	/human-donors/ENCDO870OBN/	ENCFF939RXC	unfiltered alignments	single-ended	FALSE
UBERON:0000945	stomach	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR941SMM	2013-07-31	Zhiping Weng, UMass	/human-donors/ENCDO072LQF/	ENCFF097CFG	unfiltered alignments	single-ended	FALSE
UBERON:0000947	aorta	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR595DQM	2020-09-28	John Stamatoyannopoulos, UW	/human-donors/ENCDO856ZOJ/	ENCFF934AZP	alignments	paired-ended	FALSE
UBERON:0000947	aorta	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR713KNQ	2020-09-28	John Stamatoyannopoulos, UW	/human-donors/ENCDO575WHY/	ENCFF381CDO	alignments	paired-ended	TRUE
UBERON:0000948	heart	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR000EJQ	2012-08-28	Gregory Crawford, Duke	/human-donors/ENCDO006AAA/, /human-donors/ENCDO007AAA/	ENCFF022OEC, ENCFF360YPK	unfiltered alignments, unfiltered alignments	single-ended, single-ended	TRUE
UBERON:0000948	heart	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR064GBK	2013-07-31	Zhiping Weng, UMass	/human-donors/ENCDO605ZCF/	ENCFF239UMB	unfiltered alignments	single-ended	FALSE
UBERON:0000948	heart	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR154ZNQ	2013-07-31	Zhiping Weng, UMass	/human-donors/ENCDO718LHH/	ENCFF236ITL	unfiltered alignments	single-ended	FALSE
UBERON:0000948	heart	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR174JMM	2013-07-31	Zhiping Weng, UMass	/human-donors/ENCDO453STB/	ENCFF361GSX	unfiltered alignments	single-ended	FALSE
UBERON:0000948	heart	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR189YJQ	2013-07-31	Zhiping Weng, UMass	/human-donors/ENCDO087TLK/	ENCFF149PPN	unfiltered alignments	single-ended	FALSE
UBERON:0000948	heart	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR305UJX	2013-07-31	Zhiping Weng, UMass	/human-donors/ENCDO478OMA/	ENCFF903KLS	unfiltered alignments	single-ended	FALSE
UBERON:0000948	heart	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR311LLZ	2013-07-31	Zhiping Weng, UMass	/human-donors/ENCDO640NNW/	ENCFF080QHJ	unfiltered alignments	single-ended	FALSE
UBERON:0000948	heart	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR320PGJ	2013-07-31	Zhiping Weng, UMass	/human-donors/ENCDO350ZUK/	ENCFF206PJC	unfiltered alignments	single-ended	FALSE
UBERON:0000948	heart	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR366EGE	2013-07-31	Zhiping Weng, UMass	/human-donors/ENCDO308YQF/	ENCFF674YKD	unfiltered alignments	single-ended	FALSE
UBERON:0000948	heart	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR392GCE	2013-07-31	Zhiping Weng, UMass	/human-donors/ENCDO249ZDZ/	ENCFF483QWV	unfiltered alignments	single-ended	FALSE
UBERON:0000948	heart	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR533VAF	2013-07-31	Zhiping Weng, UMass	/human-donors/ENCDO863JOG/	ENCFF376TKA	unfiltered alignments	single-ended	FALSE
UBERON:0000948	heart	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR536NGW	2013-07-31	Zhiping Weng, UMass	/human-donors/ENCDO778DGP/	ENCFF728KAJ	unfiltered alignments	single-ended	FALSE
UBERON:0000948	heart	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR664PKM	2016-09-22	John Stamatoyannopoulos, UW	/human-donors/ENCDO163CLX/, /human-donors/ENCDO237NAG/	ENCFF845UVD, ENCFF618GPG	alignments, alignments	paired-ended, paired-ended	FALSE
UBERON:0000948	heart	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR705CNJ	2015-11-05	John Stamatoyannopoulos, UW	/human-donors/ENCDO300THQ/, /human-donors/ENCDO647EYG/	ENCFF984ZHE, ENCFF820NRM	alignments, alignments	paired-ended, paired-ended	FALSE
UBERON:0000948	heart	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR749BWV	2016-05-09	John Stamatoyannopoulos, UW	/human-donors/ENCDO298NZG/, /human-donors/ENCDO712ZBZ/	ENCFF818EPW, ENCFF524DMF	alignments, alignments	paired-ended, paired-ended	FALSE
UBERON:0000948	heart	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR804RSI	2016-05-09	John Stamatoyannopoulos, UW	/human-donors/ENCDO662IIE/	ENCFF572XQQ	alignments	paired-ended	FALSE
UBERON:0000948	heart	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR911LTI	2013-07-31	Zhiping Weng, UMass	/human-donors/ENCDO226BUZ/	ENCFF832VZR	unfiltered alignments	single-ended	FALSE
UBERON:0000948	heart	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR914DOH	2013-07-31	Zhiping Weng, UMass	/human-donors/ENCDO623IAT/	ENCFF854YIC	unfiltered alignments	single-ended	FALSE
UBERON:0000955	brain	organoid	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR049SVH	2021-09-10	John Stamatoyannopoulos, UW	/human-donors/ENCDO336AAA/	ENCFF786YZF	alignments	paired-ended	FALSE
UBERON:0000955	brain	organoid	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR330JXM	2021-09-10	John Stamatoyannopoulos, UW	/human-donors/ENCDO336AAA/	ENCFF424NSY	alignments	paired-ended	FALSE
UBERON:0000955	brain	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR026EOM	2013-07-31	Zhiping Weng, UMass	/human-donors/ENCDO316SVQ/	ENCFF888DUC	unfiltered alignments	single-ended	FALSE
UBERON:0000955	brain	tissue	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR118WIQ	2013-07-31	Zhiping Weng, UMass	/human-donors/ENCDO307OVZ/	ENCFF148XZW	unfiltered alignments	single-ended	FALSE
